Year,State_ID,State,Desocupada,Desocupada (hombres),Desocupada (mujeres),Disponible,No disponible,Ocupada,Ocupada (hombres),Ocupada (mujeres),PoblaciÃ³n de 14 y mÃ¡s aÃ±os,PoblaciÃ³n de 14 y mÃ¡s aÃ±os econÃ³micamente activa,PoblaciÃ³n de 14 y mÃ¡s aÃ±os no econÃ³micamente activa
2009,32,Zacatecas,23323.0,14546.0,8777.0,105006.0,366943.0,481367.0,317071.0,164296.0,976639.0,504690.0,471949.0
2010,01,Aguascalientes,35914.0,24127.0,11787.0,47912.0,328847.0,448720.0,274907.0,173813.0,861393.0,484634.0,376759.0
2010,02,Baja California,80916.0,51405.0,29511.0,127472.0,869534.0,1316953.0,821549.0,495404.0,2394875.0,1397869.0,997006.0
2010,03,Baja California Sur,18994.0,12352.0,6642.0,23618.0,161326.0,281479.0,176954.0,104525.0,485417.0,300473.0,184944.0
2010,04,Campeche,9600.0,5604.0,3996.0,32777.0,213857.0,357708.0,233395.0,124313.0,613942.0,367308.0,246634.0
2010,05,Coahuila de Zaragoza,93188.0,60222.0,32966.0,151561.0,692785.0,1087039.0,687227.0,399812.0,2024573.0,1180227.0,844346.0
2010,06,Colima,14026.0,8239.0,5787.0,38196.0,140285.0,301466.0,180458.0,121008.0,493973.0,315492.0,178481.0
2010,07,Chiapas,43699.0,26702.0,16997.0,228632.0,1215997.0,1846863.0,1298755.0,548108.0,3335191.0,1890562.0,1444629.0
2010,08,Chihuahua,127206.0,74755.0,52451.0,215291.0,966435.0,1320145.0,877605.0,442540.0,2629077.0,1447351.0,1181726.0
2010,09,Ciudad de MÃ©xico,267111.0,158439.0,108672.0,489538.0,2429960.0,3970672.0,2270305.0,1700367.0,7157281.0,4237783.0,2919498.0
2010,10,Durango,34311.0,23334.0,10977.0,105423.0,426372.0,597711.0,391549.0,206162.0,1163817.0,632022.0,531795.0
2010,11,Guanajuato,122512.0,82305.0,40207.0,490409.0,1249158.0,2101728.0,1271401.0,830327.0,3963807.0,2224240.0,1739567.0
2010,12,Guerrero,31237.0,18803.0,12434.0,79061.0,922710.0,1328158.0,785866.0,542292.0,2361166.0,1359395.0,1001771.0
2010,13,Hidalgo,43330.0,27021.0,16309.0,138433.0,706727.0,1006896.0,648412.0,358484.0,1895386.0,1050226.0,845160.0
2010,14,Jalisco,170970.0,120249.0,50721.0,311057.0,1741885.0,3143064.0,1912867.0,1230197.0,5366976.0,3314034.0,2052942.0
2010,15,MÃ©xico,453769.0,305336.0,148433.0,476975.0,4382414.0,6087039.0,3850066.0,2236973.0,11400197.0,6540808.0,4859389.0
2010,16,MichoacÃ¡n de Ocampo,55044.0,33272.0,21772.0,278173.0,1115019.0,1715505.0,1086566.0,628939.0,3163741.0,1770549.0,1393192.0
2010,17,Morelos,33191.0,18836.0,14355.0,115506.0,444874.0,763076.0,458973.0,304103.0,1356647.0,796267.0,560380.0
2010,18,Nayarit,18155.0,10739.0,7416.0,80307.0,222065.0,488493.0,303346.0,185147.0,809020.0,506648.0,302372.0
2010,19,Nuevo LeÃ³n,150828.0,88881.0,61947.0,234638.0,1141622.0,2047593.0,1294408.0,753185.0,3574681.0,2198421.0,1376260.0
2010,20,Oaxaca,44799.0,29061.0,15738.0,203529.0,933339.0,1553623.0,944700.0,608923.0,2735290.0,1598422.0,1136868.0
2010,21,Puebla,102626.0,67347.0,35279.0,440298.0,1312779.0,2297022.0,1408530.0,888492.0,4152725.0,2399648.0,1753077.0
2010,22,QuerÃ©taro,47653.0,35852.0,11801.0,120351.0,475434.0,686113.0,438025.0,248088.0,1329551.0,733766.0,595785.0
2010,23,Quintana Roo,32513.0,18433.0,14080.0,58872.0,275058.0,633446.0,389256.0,244190.0,999889.0,665959.0,333930.0
2010,24,San Luis PotosÃ­,44278.0,26626.0,17652.0,125877.0,724665.0,1001196.0,653665.0,347531.0,1896016.0,1045474.0,850542.0
2010,25,Sinaloa,48722.0,30918.0,17804.0,192061.0,654107.0,1236982.0,767076.0,469906.0,2131872.0,1285704.0,846168.0
2010,26,Sonora,86753.0,49402.0,37351.0,184366.0,650984.0,1074290.0,672510.0,401780.0,1996393.0,1161043.0,835350.0
2010,27,Tabasco,64334.0,39728.0,24606.0,117497.0,566433.0,854392.0,561361.0,293031.0,1602656.0,918726.0,683930.0
2010,28,Tamaulipas,89357.0,55271.0,34086.0,162257.0,862250.0,1342209.0,833421.0,508788.0,2456073.0,1431566.0,1024507.0
2010,29,Tlaxcala,31862.0,17999.0,13863.0,83778.0,274710.0,447695.0,272650.0,175045.0,838045.0,479557.0,358488.0
2010,30,Veracruz de Ignacio de la Llave,97126.0,61130.0,35996.0,435068.0,2095778.0,3020047.0,1960954.0,1059093.0,5648019.0,3117173.0,2530846.0
2010,31,YucatÃ¡n,27447.0,13907.0,13540.0,56151.0,491351.0,915991.0,553631.0,362360.0,1490940.0,943438.0,547502.0
2010,32,Zacatecas,33880.0,18506.0,15374.0,98740.0,394407.0,544959.0,356562.0,188397.0,1071986.0,578839.0,493147.0
2011,01,Aguascalientes,29533.0,20914.0,8619.0,46431.0,333894.0,457668.0,280718.0,176950.0,867526.0,487201.0,380325.0
2011,02,Baja California,76215.0,44969.0,31246.0,148751.0,899707.0,1326386.0,838899.0,487487.0,2451059.0,1402601.0,1048458.0
2011,03,Baja California Sur,18648.0,11980.0,6668.0,19017.0,169843.0,293581.0,181241.0,112340.0,501089.0,312229.0,188860.0
2011,04,Campeche,8999.0,6045.0,2954.0,24930.0,219341.0,366185.0,233720.0,132465.0,619455.0,375184.0,244271.0
2011,05,Coahuila de Zaragoza,65284.0,37160.0,28124.0,121768.0,796395.0,1110948.0,722628.0,388320.0,2094395.0,1176232.0,918163.0
2011,06,Colima,13236.0,8880.0,4356.0,50082.0,141117.0,305168.0,179316.0,125852.0,509603.0,318404.0,191199.0
2011,07,Chiapas,38906.0,25020.0,13886.0,237214.0,1235428.0,1869976.0,1326383.0,543593.0,3381524.0,1908882.0,1472642.0
2011,08,Chihuahua,101394.0,64128.0,37266.0,197483.0,1016753.0,1253291.0,830066.0,423225.0,2568921.0,1354685.0,1214236.0
2011,09,Ciudad de MÃ©xico,270745.0,161657.0,109088.0,530119.0,2363651.0,3940725.0,2261325.0,1679400.0,7105240.0,4211470.0,2893770.0
2011,10,Durango,45160.0,30775.0,14385.0,111597.0,461322.0,604543.0,405388.0,199155.0,1222622.0,649703.0,572919.0
2011,11,Guanajuato,145943.0,100394.0,45549.0,488193.0,1279708.0,2129753.0,1262288.0,867465.0,4043597.0,2275696.0,1767901.0
2011,12,Guerrero,28350.0,17548.0,10802.0,103877.0,938713.0,1339229.0,793784.0,545445.0,2410169.0,1367579.0,1042590.0
2011,13,Hidalgo,50449.0,31469.0,18980.0,159585.0,708955.0,1037167.0,647640.0,389527.0,1956156.0,1087616.0,868540.0
2011,14,Jalisco,163762.0,101814.0,61948.0,313005.0,1818763.0,3215789.0,1956921.0,1258868.0,5511319.0,3379551.0,2131768.0
2011,15,MÃ©xico,408816.0,298023.0,110793.0,502323.0,4468924.0,6297295.0,4074927.0,2222368.0,11677358.0,6706111.0,4971247.0
2011,16,MichoacÃ¡n de Ocampo,55616.0,45003.0,10613.0,284739.0,1166228.0,1740803.0,1140041.0,600762.0,3247386.0,1796419.0,1450967.0
2011,17,Morelos,27971.0,20596.0,7375.0,114692.0,478130.0,758951.0,461538.0,297413.0,1379744.0,786922.0,592822.0
2011,18,Nayarit,19704.0,10978.0,8726.0,83964.0,223569.0,499696.0,312999.0,186697.0,826933.0,519400.0,307533.0
2011,19,Nuevo LeÃ³n,141710.0,86246.0,55464.0,312473.0,1136081.0,2068905.0,1313368.0,755537.0,3659169.0,2210615.0,1448554.0
2011,20,Oaxaca,53595.0,33881.0,19714.0,251329.0,928693.0,1532379.0,944091.0,588288.0,2765996.0,1585974.0,1180022.0
2011,21,Puebla,104283.0,62269.0,42014.0,393835.0,1360216.0,2294640.0,1390690.0,903950.0,4152974.0,2398923.0,1754051.0
2011,22,QuerÃ©taro,44693.0,32678.0,12015.0,103704.0,506226.0,725419.0,441432.0,283987.0,1380042.0,770112.0,609930.0
2011,23,Quintana Roo,29627.0,16730.0,12897.0,51709.0,299891.0,657639.0,407851.0,249788.0,1038866.0,687266.0,351600.0
2011,24,San Luis PotosÃ­,43971.0,26592.0,17379.0,123638.0,735865.0,1019087.0,649880.0,369207.0,1922561.0,1063058.0,859503.0
2011,25,Sinaloa,57184.0,34717.0,22467.0,190941.0,730186.0,1195409.0,756688.0,438721.0,2173720.0,1252593.0,921127.0
2011,26,Sonora,79977.0,52808.0,27169.0,162390.0,715487.0,1091029.0,669702.0,421327.0,2048883.0,1171006.0,877877.0
2011,27,Tabasco,60881.0,41965.0,18916.0,108689.0,594676.0,867995.0,576052.0,291943.0,1632241.0,928876.0,703365.0
2011,28,Tamaulipas,96933.0,55268.0,41665.0,196250.0,852126.0,1355501.0,866890.0,488611.0,2500810.0,1452434.0,1048376.0
2011,29,Tlaxcala,35687.0,22482.0,13205.0,80438.0,284482.0,450845.0,274758.0,176087.0,851452.0,486532.0,364920.0
2011,30,Veracruz de Ignacio de la Llave,122936.0,88360.0,34576.0,504928.0,2100908.0,2973076.0,1991454.0,981622.0,5701848.0,3096012.0,2605836.0
2011,31,YucatÃ¡n,26724.0,13875.0,12849.0,57804.0,511863.0,907148.0,557789.0,349359.0,1503539.0,933872.0,569667.0
2011,32,Zacatecas,39797.0,26048.0,13749.0,128689.0,371255.0,539464.0,349902.0,189562.0,1079205.0,579261.0,499944.0
2012,01,Aguascalientes,32817.0,22149.0,10668.0,45389.0,346695.0,466462.0,287046.0,179416.0,891363.0,499279.0,392084.0
2012,02,Baja California,82638.0,57200.0,25438.0,167610.0,889185.0,1364750.0,842864.0,521886.0,2504183.0,1447388.0,1056795.0
2012,03,Baja California Sur,19254.0,9966.0,9288.0,26100.0,156633.0,318372.0,192731.0,125641.0,520359.0,337626.0,182733.0
2012,04,Campeche,7640.0,4210.0,3430.0,26954.0,215307.0,388739.0,247481.0,141258.0,638640.0,396379.0,242261.0
2012,05,Coahuila de Zaragoza,70295.0,40800.0,29495.0,151139.0,735169.0,1178802.0,748624.0,430178.0,2135405.0,1249097.0,886308.0
2012,06,Colima,14227.0,10112.0,4115.0,41080.0,135506.0,324583.0,191321.0,133262.0,515396.0,338810.0,176586.0
2012,07,Chiapas,41532.0,27325.0,14207.0,212219.0,1280423.0,1918724.0,1335519.0,583205.0,3452898.0,1960256.0,1492642.0
2012,08,Chihuahua,101130.0,73614.0,27516.0,186575.0,1078102.0,1337579.0,881210.0,456369.0,2703386.0,1438709.0,1264677.0
2012,09,Ciudad de MÃ©xico,264235.0,150286.0,113949.0,446112.0,2236649.0,4076965.0,2302550.0,1774415.0,7023961.0,4341200.0,2682761.0
2012,10,Durango,36113.0,24493.0,11620.0,140734.0,396604.0,665306.0,433586.0,231720.0,1238757.0,701419.0,537338.0
2012,11,Guanajuato,160109.0,107717.0,52392.0,514188.0,1224101.0,2214221.0,1349748.0,864473.0,4112619.0,2374330.0,1738289.0
2012,12,Guerrero,35066.0,23247.0,11819.0,72169.0,982711.0,1359920.0,828704.0,531216.0,2449866.0,1394986.0,1054880.0
2012,13,Hidalgo,49113.0,27816.0,21297.0,159033.0,745140.0,1045900.0,673415.0,372485.0,1999186.0,1095013.0,904173.0
2012,14,Jalisco,153933.0,100604.0,53329.0,327040.0,1836289.0,3316131.0,2018707.0,1297424.0,5633393.0,3470064.0,2163329.0
2012,15,MÃ©xico,430050.0,287784.0,142266.0,506867.0,4581818.0,6506690.0,4111733.0,2394957.0,12025425.0,6936740.0,5088685.0
2012,16,MichoacÃ¡n de Ocampo,63309.0,43353.0,19956.0,347718.0,1021993.0,1835555.0,1178580.0,656975.0,3268575.0,1898864.0,1369711.0
2012,17,Morelos,26000.0,17112.0,8888.0,129873.0,456952.0,776315.0,467523.0,308792.0,1389140.0,802315.0,586825.0
2012,18,Nayarit,26101.0,16784.0,9317.0,95214.0,232828.0,494426.0,297302.0,197124.0,848569.0,520527.0,328042.0
2012,19,Nuevo LeÃ³n,124557.0,74373.0,50184.0,251681.0,1214359.0,2115484.0,1334046.0,781438.0,3706081.0,2240041.0,1466040.0
2012,20,Oaxaca,40263.0,22889.0,17374.0,223206.0,958949.0,1589455.0,947770.0,641685.0,2811873.0,1629718.0,1182155.0
2012,21,Puebla,97013.0,64042.0,32971.0,401343.0,1335129.0,2436330.0,1492893.0,943437.0,4269815.0,2533343.0,1736472.0
2012,22,QuerÃ©taro,41018.0,32499.0,8519.0,91979.0,543043.0,747011.0,456875.0,290136.0,1423051.0,788029.0,635022.0
2012,23,Quintana Roo,26642.0,15462.0,11180.0,46586.0,309109.0,695536.0,425352.0,270184.0,1077873.0,722178.0,355695.0
2012,24,San Luis PotosÃ­,30542.0,16655.0,13887.0,150697.0,738797.0,1011255.0,647670.0,363585.0,1931291.0,1041797.0,889494.0
2012,25,Sinaloa,58618.0,36472.0,22146.0,184846.0,691486.0,1241904.0,749868.0,492036.0,2176854.0,1300522.0,876332.0
2012,26,Sonora,88117.0,54644.0,33473.0,149817.0,672636.0,1193300.0,741291.0,452009.0,2103870.0,1281417.0,822453.0
2012,27,Tabasco,48098.0,31607.0,16491.0,138647.0,601704.0,865168.0,574168.0,291000.0,1653617.0,913266.0,740351.0
2012,28,Tamaulipas,104188.0,63658.0,40530.0,182068.0,836237.0,1416479.0,867395.0,549084.0,2538972.0,1520667.0,1018305.0
2012,29,Tlaxcala,28329.0,17075.0,11254.0,89129.0,301673.0,455277.0,281574.0,173703.0,874408.0,483606.0,390802.0
2012,30,Veracruz de Ignacio de la Llave,106758.0,71797.0,34961.0,567916.0,2020288.0,3121884.0,2020261.0,1101623.0,5816846.0,3228642.0,2588204.0
2012,31,YucatÃ¡n,27893.0,15536.0,12357.0,64822.0,512048.0,929917.0,568300.0,361617.0,1534680.0,957810.0,576870.0
2012,32,Zacatecas,39200.0,24638.0,14562.0,138788.0,366178.0,562458.0,361249.0,201209.0,1106624.0,601658.0,504966.0
2013,01,Aguascalientes,31298.0,22358.0,8940.0,43785.0,357351.0,485402.0,298774.0,186628.0,917836.0,516700.0,401136.0
2013,02,Baja California,65291.0,43663.0,21628.0,183150.0,882719.0,1419177.0,875602.0,543575.0,2550337.0,1484468.0,1065869.0
2013,03,Baja California Sur,15708.0,9545.0,6163.0,25225.0,168300.0,326356.0,199127.0,127229.0,535589.0,342064.0,193525.0
2013,04,Campeche,9873.0,5722.0,4151.0,29899.0,230732.0,388512.0,248548.0,139964.0,659016.0,398385.0,260631.0
2013,05,Coahuila de Zaragoza,70617.0,44330.0,26287.0,125949.0,791151.0,1209674.0,765755.0,443919.0,2197391.0,1280291.0,917100.0
2013,06,Colima,19477.0,11146.0,8331.0,48617.0,129216.0,332981.0,190733.0,142248.0,530291.0,352458.0,177833.0
2013,07,Chiapas,48163.0,32201.0,15962.0,231370.0,1315368.0,1924559.0,1350587.0,573972.0,3519460.0,1972722.0,1546738.0
2013,08,Chihuahua,82501.0,52806.0,29695.0,173957.0,1028340.0,1445720.0,911526.0,534194.0,2730518.0,1528221.0,1202297.0
2013,09,Ciudad de MÃ©xico,282077.0,165230.0,116847.0,478725.0,2256740.0,4123611.0,2337811.0,1785800.0,7141153.0,4405688.0,2735465.0
2013,10,Durango,41739.0,28612.0,13127.0,154497.0,393339.0,662882.0,438495.0,224387.0,1252457.0,704621.0,547836.0
2013,11,Guanajuato,151323.0,95823.0,55500.0,399117.0,1380867.0,2280654.0,1376967.0,903687.0,4211961.0,2431977.0,1779984.0
2013,12,Guerrero,28283.0,17505.0,10778.0,89163.0,1014378.0,1349288.0,835271.0,514017.0,2481112.0,1377571.0,1103541.0
2013,13,Hidalgo,65038.0,45139.0,19899.0,133835.0,721571.0,1131032.0,707481.0,423551.0,2051476.0,1196070.0,855406.0
2013,14,Jalisco,152380.0,87655.0,64725.0,294046.0,1901783.0,3328450.0,2013940.0,1314510.0,5676659.0,3480830.0,2195829.0
2013,15,MÃ©xico,431356.0,262368.0,168988.0,607702.0,4702267.0,6486591.0,4134258.0,2352333.0,12227916.0,6917947.0,5309969.0
2013,16,MichoacÃ¡n de Ocampo,70705.0,45029.0,25676.0,354570.0,990508.0,1835715.0,1141166.0,694549.0,3251498.0,1906420.0,1345078.0
2013,17,Morelos,32859.0,21255.0,11604.0,125086.0,472384.0,772752.0,459404.0,313348.0,1403081.0,805611.0,597470.0
2013,18,Nayarit,26647.0,16582.0,10065.0,84300.0,235153.0,528312.0,312795.0,215517.0,874412.0,554959.0,319453.0
2013,19,Nuevo LeÃ³n,143749.0,92643.0,51106.0,270161.0,1272770.0,2093055.0,1338225.0,754830.0,3779735.0,2236804.0,1542931.0
2013,20,Oaxaca,49411.0,31441.0,17970.0,254514.0,967658.0,1572675.0,940757.0,631918.0,2844258.0,1622086.0,1222172.0
2013,21,Puebla,99000.0,57303.0,41697.0,402766.0,1385816.0,2495443.0,1525636.0,969807.0,4383025.0,2594443.0,1788582.0
2013,22,QuerÃ©taro,40316.0,28906.0,11410.0,121685.0,536770.0,731651.0,459366.0,272285.0,1430422.0,771967.0,658455.0
2013,23,Quintana Roo,28407.0,18514.0,9893.0,47721.0,334822.0,692015.0,430979.0,261036.0,1102965.0,720422.0,382543.0
2013,24,San Luis PotosÃ­,36286.0,23777.0,12509.0,176045.0,735125.0,1046090.0,669619.0,376471.0,1993546.0,1082376.0,911170.0
2013,25,Sinaloa,55334.0,33129.0,22205.0,185378.0,703892.0,1274801.0,789690.0,485111.0,2219405.0,1330135.0,889270.0
2013,26,Sonora,57742.0,36682.0,21060.0,155221.0,705183.0,1187698.0,740163.0,447535.0,2105844.0,1245440.0,860404.0
2013,27,Tabasco,66364.0,44147.0,22217.0,142067.0,605844.0,858349.0,571673.0,286676.0,1672624.0,924713.0,747911.0
2013,28,Tamaulipas,113246.0,66099.0,47147.0,212165.0,817088.0,1437938.0,885451.0,552487.0,2580437.0,1551184.0,1029253.0
2013,29,Tlaxcala,29944.0,17378.0,12566.0,73730.0,300821.0,499625.0,300846.0,198779.0,904120.0,529569.0,374551.0
2013,30,Veracruz de Ignacio de la Llave,87926.0,60773.0,27153.0,557132.0,2162968.0,3131999.0,2029962.0,1102037.0,5940025.0,3219925.0,2720100.0
2013,31,YucatÃ¡n,32335.0,17889.0,14446.0,61325.0,500204.0,959568.0,576166.0,383402.0,1553432.0,991903.0,561529.0
2013,32,Zacatecas,31515.0,21781.0,9734.0,147332.0,383040.0,552417.0,362390.0,190027.0,1114304.0,583932.0,530372.0
2014,01,Aguascalientes,33711.0,23538.0,10173.0,55454.0,338723.0,494884.0,302683.0,192201.0,922772.0,528595.0,394177.0
2014,02,Baja California,90191.0,59135.0,31056.0,165372.0,841841.0,1450550.0,885483.0,565067.0,2547954.0,1540741.0,1007213.0
2014,03,Baja California Sur,18886.0,11072.0,7814.0,25149.0,160976.0,343360.0,206531.0,136829.0,548371.0,362246.0,186125.0
2014,04,Campeche,10363.0,6078.0,4285.0,31895.0,234067.0,389269.0,252680.0,136589.0,665594.0,399632.0,265962.0
2014,05,Coahuila de Zaragoza,79635.0,50903.0,28732.0,118381.0,778401.0,1201181.0,753162.0,448019.0,2177598.0,1280816.0,896782.0
2014,06,Colima,15240.0,9542.0,5698.0,41606.0,140035.0,331487.0,191481.0,140006.0,528368.0,346727.0,181641.0
2014,07,Chiapas,53079.0,36019.0,17060.0,243895.0,1309318.0,1900082.0,1378817.0,521265.0,3506374.0,1953161.0,1553213.0
2014,08,Chihuahua,74082.0,41392.0,32690.0,194141.0,984877.0,1442538.0,921267.0,521271.0,2695638.0,1516620.0,1179018.0
2014,09,Ciudad de MÃ©xico,266262.0,161654.0,104608.0,563521.0,2317682.0,4038317.0,2226709.0,1811608.0,7185782.0,4304579.0,2881203.0
2014,10,Durango,39516.0,23820.0,15696.0,133466.0,419871.0,678038.0,439478.0,238560.0,1270891.0,717554.0,553337.0
2014,11,Guanajuato,130066.0,77951.0,52115.0,348225.0,1357592.0,2353990.0,1440804.0,913186.0,4189873.0,2484056.0,1705817.0
2014,12,Guerrero,28041.0,16043.0,11998.0,81275.0,1038278.0,1348371.0,841386.0,506985.0,2495965.0,1376412.0,1119553.0
2014,13,Hidalgo,53453.0,31480.0,21973.0,78699.0,808938.0,1124754.0,708698.0,416056.0,2065844.0,1178207.0,887637.0
2014,14,Jalisco,179391.0,113856.0,65535.0,292187.0,1994373.0,3311516.0,2002510.0,1309006.0,5777467.0,3490907.0,2286560.0
2014,15,MÃ©xico,426163.0,279245.0,146918.0,533859.0,4627011.0,6911420.0,4322529.0,2588891.0,12498453.0,7337583.0,5160870.0
2014,16,MichoacÃ¡n de Ocampo,62177.0,36621.0,25556.0,343330.0,1058015.0,1833849.0,1159340.0,674509.0,3297371.0,1896026.0,1401345.0
2014,17,Morelos,28917.0,16933.0,11984.0,113464.0,515788.0,775798.0,457020.0,318778.0,1433967.0,804715.0,629252.0
2014,18,Nayarit,29717.0,16877.0,12840.0,76671.0,229098.0,539034.0,321173.0,217861.0,874520.0,568751.0,305769.0
2014,19,Nuevo LeÃ³n,122758.0,65940.0,56818.0,270978.0,1312545.0,2099746.0,1345078.0,754668.0,3806027.0,2222504.0,1583523.0
2014,20,Oaxaca,56809.0,38718.0,18091.0,256774.0,943944.0,1633553.0,967284.0,666269.0,2891080.0,1690362.0,1200718.0
2014,21,Puebla,107959.0,64538.0,43421.0,442032.0,1368340.0,2541997.0,1550775.0,991222.0,4460328.0,2649956.0,1810372.0
2014,22,QuerÃ©taro,36769.0,26536.0,10233.0,93950.0,593390.0,719208.0,450673.0,268535.0,1443317.0,755977.0,687340.0
2014,23,Quintana Roo,35440.0,20818.0,14622.0,49221.0,333640.0,693121.0,442763.0,250358.0,1111422.0,728561.0,382861.0
2014,24,San Luis PotosÃ­,30526.0,18979.0,11547.0,136813.0,752073.0,1075283.0,687068.0,388215.0,1994695.0,1105809.0,888886.0
2014,25,Sinaloa,64458.0,33983.0,30475.0,198017.0,694336.0,1259696.0,776945.0,482751.0,2216507.0,1324154.0,892353.0
2014,26,Sonora,70319.0,33674.0,36645.0,160191.0,637589.0,1281825.0,781581.0,500244.0,2149924.0,1352144.0,797780.0
2014,27,Tabasco,64316.0,40707.0,23609.0,133107.0,613697.0,901575.0,597021.0,304554.0,1712695.0,965891.0,746804.0
2014,28,Tamaulipas,77784.0,44663.0,33121.0,173445.0,845334.0,1492108.0,923010.0,569098.0,2588671.0,1569892.0,1018779.0
2014,29,Tlaxcala,28727.0,16075.0,12652.0,85272.0,287059.0,505165.0,303580.0,201585.0,906223.0,533892.0,372331.0
2014,30,Veracruz de Ignacio de la Llave,113775.0,74619.0,39156.0,510006.0,2200525.0,3121963.0,2061523.0,1060440.0,5946269.0,3235738.0,2710531.0
2014,31,YucatÃ¡n,23693.0,11250.0,12443.0,62266.0,525419.0,950733.0,582395.0,368338.0,1562111.0,974426.0,587685.0
2014,32,Zacatecas,32575.0,23164.0,9411.0,121337.0,408418.0,561428.0,363912.0,197516.0,1123758.0,594003.0,529755.0
